Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race,Year
0 days 02:16:23.200000,VER,1,0 days 00:01:35.248000,42.0,3.0,,,0 days 00:00:34.235000,0 days 00:00:42.444000,0 days 00:00:18.569000,0 days 02:15:22.187000,0 days 02:16:04.631000,0 days 02:16:23.200000,280.0,302.0,258.0,298.0,False,HARD,5.0,True,Red Bull Racing,0 days 02:14:47.952000,2023-09-24 06:15:49.361,1,1.0,False,,False,True,Japan,2023
0 days 02:17:59.169000,VER,1,0 days 00:01:35.969000,43.0,3.0,,,0 days 00:00:34.687000,0 days 00:00:42.795000,0 days 00:00:18.487000,0 days 02:16:57.887000,0 days 02:17:40.682000,0 days 02:17:59.169000,277.0,300.0,258.0,298.0,False,HARD,6.0,True,Red Bull Racing,0 days 02:16:23.200000,2023-09-24 06:17:24.609,1,1.0,False,,False,True,Japan,2023
0 days 02:19:34.631000,VER,1,0 days 00:01:35.462000,44.0,3.0,,,0 days 00:00:34.395000,0 days 00:00:42.636000,0 days 00:00:18.431000,0 days 02:18:33.564000,0 days 02:19:16.200000,0 days 02:19:34.631000,280.0,302.0,257.0,298.0,False,HARD,7.0,True,Red Bull Racing,0 days 02:17:59.169000,2023-09-24 06:19:00.578,1,1.0,False,,False,True,Japan,2023
0 days 02:21:10.546000,VER,1,0 days 00:01:35.915000,45.0,3.0,,,0 days 00:00:34.521000,0 days 00:00:42.808000,0 days 00:00:18.586000,0 days 02:20:09.152000,0 days 02:20:51.960000,0 days 02:21:10.546000,279.0,302.0,258.0,301.0,False,HARD,8.0,True,Red Bull Racing,0 days 02:19:34.631000,2023-09-24 06:20:36.040,1,1.0,False,,False,True,Japan,2023
0 days 02:22:46.529000,VER,1,0 days 00:01:35.983000,46.0,3.0,,,0 days 00:00:34.541000,0 days 00:00:42.877000,0 days 00:00:18.565000,0 days 02:21:45.087000,0 days 02:22:27.964000,0 days 02:22:46.529000,278.0,300.0,257.0,298.0,False,HARD,9.0,True,Red Bull Racing,0 days 02:21:10.546000,2023-09-24 06:22:11.955,1,1.0,False,,False,True,Japan,2023
0 days 02:24:22.749000,VER,1,0 days 00:01:36.220000,47.0,3.0,,,0 days 00:00:34.598000,0 days 00:00:43.001000,0 days 00:00:18.621000,0 days 02:23:21.127000,0 days 02:24:04.128000,0 days 02:24:22.749000,,300.0,257.0,295.0,False,HARD,10.0,True,Red Bull Racing,0 days 02:22:46.529000,2023-09-24 06:23:47.938,1,1.0,False,,False,True,Japan,2023
0 days 02:25:58.947000,VER,1,0 days 00:01:36.198000,48.0,3.0,,,0 days 00:00:34.643000,0 days 00:00:42.894000,0 days 00:00:18.661000,0 days 02:24:57.392000,0 days 02:25:40.286000,0 days 02:25:58.947000,280.0,300.0,258.0,299.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:24:22.749000,2023-09-24 06:25:24.158,1,1.0,False,,False,True,Japan,2023
0 days 02:27:35.636000,VER,1,0 days 00:01:36.689000,49.0,3.0,,,0 days 00:00:34.857000,0 days 00:00:43.114000,0 days 00:00:18.718000,0 days 02:26:33.804000,0 days 02:27:16.918000,0 days 02:27:35.636000,275.0,301.0,258.0,300.0,False,HARD,12.0,True,Red Bull Racing,0 days 02:25:58.947000,2023-09-24 06:27:00.356,1,1.0,False,,False,True,Japan,2023
0 days 02:29:12.513000,VER,1,0 days 00:01:36.877000,50.0,3.0,,,0 days 00:00:34.934000,0 days 00:00:43.288000,0 days 00:00:18.655000,0 days 02:28:10.570000,0 days 02:28:53.858000,0 days 02:29:12.513000,281.0,301.0,258.0,300.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:27:35.636000,2023-09-24 06:28:37.045,1,1.0,False,,False,True,Japan,2023
0 days 02:30:49.153000,VER,1,0 days 00:01:36.640000,51.0,3.0,,,0 days 00:00:34.955000,0 days 00:00:43.057000,0 days 00:00:18.628000,0 days 02:29:47.468000,0 days 02:30:30.525000,0 days 02:30:49.153000,,302.0,259.0,302.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:29:12.513000,2023-09-24 06:30:13.922,1,1.0,False,,False,True,Japan,2023
0 days 02:32:26.203000,VER,1,0 days 00:01:37.050000,52.0,3.0,,,0 days 00:00:35.115000,0 days 00:00:43.223000,0 days 00:00:18.712000,0 days 02:31:24.268000,0 days 02:32:07.491000,0 days 02:32:26.203000,282.0,302.0,258.0,300.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:30:49.153000,2023-09-24 06:31:50.562,1,1.0,False,,False,True,Japan,2023
0 days 02:34:02.503000,VER,1,0 days 00:01:36.300000,53.0,3.0,,,0 days 00:00:34.649000,0 days 00:00:42.899000,0 days 00:00:18.752000,0 days 02:33:00.852000,0 days 02:33:43.751000,0 days 02:34:02.503000,279.0,299.0,256.0,296.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:32:26.203000,2023-09-24 06:33:27.612,1,1.0,False,,False,True,Japan,2023
0 days 01:05:09.059000,PIA,81,,1.0,1.0,,,,0 days 00:00:53.066000,0 days 00:00:34.514000,,0 days 01:04:34.593000,0 days 01:05:09.139000,276.0,108.0,137.0,151.0,False,MEDIUM,1.0,True,McLaren,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,3.0,False,,False,False,Japan,2023
0 days 01:07:52.382000,PIA,81,,2.0,1.0,,,0 days 00:01:03.884000,0 days 00:01:07.794000,0 days 00:00:31.623000,0 days 01:06:13.013000,0 days 01:07:20.824000,0 days 01:07:52.464000,137.0,165.0,138.0,202.0,False,MEDIUM,2.0,True,McLaren,0 days 01:05:09.059000,2023-09-24 05:06:10.468,4,3.0,False,,False,False,Japan,2023
0 days 01:10:37.929000,PIA,81,,3.0,1.0,,,0 days 00:01:07.167000,0 days 00:01:09.173000,0 days 00:00:29.192000,0 days 01:08:59.619000,0 days 01:10:08.821000,0 days 01:10:37.977000,139.0,168.0,200.0,147.0,False,MEDIUM,3.0,True,McLaren,0 days 01:07:52.382000,2023-09-24 05:08:53.791,4,3.0,False,,False,False,Japan,2023
0 days 01:13:31.022000,PIA,81,,4.0,1.0,,,0 days 00:00:58.821000,0 days 00:01:06.024000,0 days 00:00:48.342000,0 days 01:11:36.773000,0 days 01:12:42.740000,0 days 01:13:31.208000,219.0,95.0,255.0,70.0,False,MEDIUM,4.0,True,McLaren,0 days 01:10:37.929000,2023-09-24 05:11:39.338,41,3.0,False,,False,False,Japan,2023
0 days 01:15:09.698000,PIA,81,0 days 00:01:38.676000,5.0,1.0,,,0 days 00:00:35.721000,0 days 00:00:43.657000,0 days 00:00:19.298000,0 days 01:14:06.791000,0 days 01:14:50.448000,0 days 01:15:09.746000,275.0,300.0,255.0,288.0,True,MEDIUM,5.0,True,McLaren,0 days 01:13:31.022000,2023-09-24 05:14:32.431,1,3.0,False,,False,True,Japan,2023
0 days 01:16:48.518000,PIA,81,0 days 00:01:38.820000,6.0,1.0,,,0 days 00:00:35.897000,0 days 00:00:43.503000,0 days 00:00:19.420000,0 days 01:15:45.643000,0 days 01:16:29.146000,0 days 01:16:48.566000,276.0,300.0,255.0,285.0,False,MEDIUM,6.0,True,McLaren,0 days 01:15:09.698000,2023-09-24 05:16:11.107,1,3.0,False,,False,True,Japan,2023
0 days 01:18:27.305000,PIA,81,0 days 00:01:38.787000,7.0,1.0,,,0 days 00:00:35.765000,0 days 00:00:43.908000,0 days 00:00:19.114000,0 days 01:17:24.331000,0 days 01:18:08.239000,0 days 01:18:27.353000,278.0,300.0,255.0,295.0,False,MEDIUM,7.0,True,McLaren,0 days 01:16:48.518000,2023-09-24 05:17:49.927,1,3.0,False,,False,True,Japan,2023
0 days 01:20:06.181000,PIA,81,0 days 00:01:38.876000,8.0,1.0,,,0 days 00:00:35.736000,0 days 00:00:43.924000,0 days 00:00:19.216000,0 days 01:19:03.089000,0 days 01:19:47.013000,0 days 01:20:06.229000,275.0,300.0,254.0,293.0,False,MEDIUM,8.0,True,McLaren,0 days 01:18:27.305000,2023-09-24 05:19:28.714,1,3.0,False,,False,True,Japan,2023
0 days 01:21:45.331000,PIA,81,0 days 00:01:39.150000,9.0,1.0,,,0 days 00:00:35.992000,0 days 00:00:44.003000,0 days 00:00:19.155000,0 days 01:20:42.221000,0 days 01:21:26.224000,0 days 01:21:45.379000,277.0,299.0,255.0,289.0,False,MEDIUM,9.0,True,McLaren,0 days 01:20:06.181000,2023-09-24 05:21:07.590,1,3.0,False,,False,True,Japan,2023
0 days 01:23:24.562000,PIA,81,0 days 00:01:39.231000,10.0,1.0,,,0 days 00:00:36.036000,0 days 00:00:43.963000,0 days 00:00:19.232000,0 days 01:22:21.415000,0 days 01:23:05.378000,0 days 01:23:24.610000,276.0,300.0,254.0,289.0,False,MEDIUM,10.0,True,McLaren,0 days 01:21:45.331000,2023-09-24 05:22:46.740,1,3.0,False,,False,True,Japan,2023
0 days 01:25:03.895000,PIA,81,0 days 00:01:39.333000,11.0,1.0,,,0 days 00:00:35.950000,0 days 00:00:44.121000,0 days 00:00:19.262000,0 days 01:24:00.560000,0 days 01:24:44.681000,0 days 01:25:03.943000,,300.0,255.0,290.0,False,MEDIUM,11.0,True,McLaren,0 days 01:23:24.562000,2023-09-24 05:24:25.971,1,3.0,False,,False,True,Japan,2023
0 days 01:26:43.610000,PIA,81,0 days 00:01:39.715000,12.0,1.0,,,0 days 00:00:36.133000,0 days 00:00:44.223000,0 days 00:00:19.359000,0 days 01:25:40.076000,0 days 01:26:24.299000,0 days 01:26:43.658000,,301.0,256.0,291.0,False,MEDIUM,12.0,True,McLaren,0 days 01:25:03.895000,2023-09-24 05:26:05.304,12,3.0,False,,False,True,Japan,2023
0 days 01:28:25.010000,PIA,81,0 days 00:01:41.400000,13.0,1.0,,0 days 01:28:23.755000,0 days 00:00:35.915000,0 days 00:00:44.342000,0 days 00:00:21.143000,0 days 01:27:19.573000,0 days 01:28:03.915000,0 days 01:28:25.058000,277.0,301.0,,287.0,False,MEDIUM,13.0,True,McLaren,0 days 01:26:43.610000,2023-09-24 05:27:45.019,1,4.0,False,,False,False,Japan,2023
0 days 01:30:38.857000,PIA,81,0 days 00:02:13.847000,14.0,2.0,0 days 01:28:48.129000,,0 days 00:01:06.531000,0 days 00:00:48.349000,0 days 00:00:18.967000,0 days 01:29:31.589000,0 days 01:30:19.938000,0 days 01:30:38.905000,189.0,301.0,257.0,300.0,False,HARD,1.0,True,McLaren,0 days 01:28:25.010000,2023-09-24 05:29:26.419,167,9.0,False,,False,False,Japan,2023
0 days 01:32:17.262000,PIA,81,0 days 00:01:38.405000,15.0,2.0,,,0 days 00:00:35.251000,0 days 00:00:44.103000,0 days 00:00:19.051000,0 days 01:31:14.156000,0 days 01:31:58.259000,0 days 01:32:17.310000,279.0,305.0,259.0,306.0,True,HARD,2.0,True,McLaren,0 days 01:30:38.857000,2023-09-24 05:31:40.266,1,7.0,False,,False,True,Japan,2023
0 days 01:33:55.702000,PIA,81,0 days 00:01:38.440000,16.0,2.0,,,0 days 00:00:35.229000,0 days 00:00:44.102000,0 days 00:00:19.109000,0 days 01:32:52.539000,0 days 01:33:36.641000,0 days 01:33:55.750000,277.0,300.0,254.0,291.0,False,HARD,3.0,True,McLaren,0 days 01:32:17.262000,2023-09-24 05:33:18.671,1,7.0,False,,False,True,Japan,2023
0 days 01:35:34.371000,PIA,81,0 days 00:01:38.669000,17.0,2.0,,,0 days 00:00:35.734000,0 days 00:00:43.855000,0 days 00:00:19.080000,0 days 01:34:31.484000,0 days 01:35:15.339000,0 days 01:35:34.419000,,301.0,255.0,292.0,False,HARD,4.0,True,McLaren,0 days 01:33:55.702000,2023-09-24 05:34:57.111,1,6.0,False,,False,True,Japan,2023
0 days 01:37:12.993000,PIA,81,0 days 00:01:38.622000,18.0,2.0,,,0 days 00:00:35.584000,0 days 00:00:43.760000,0 days 00:00:19.278000,0 days 01:36:10.003000,0 days 01:36:53.763000,0 days 01:37:13.041000,276.0,300.0,256.0,286.0,False,HARD,5.0,True,McLaren,0 days 01:35:34.371000,2023-09-24 05:36:35.780,1,4.0,False,,False,True,Japan,2023
0 days 01:38:51.567000,PIA,81,0 days 00:01:38.574000,19.0,2.0,,,0 days 00:00:35.612000,0 days 00:00:43.845000,0 days 00:00:19.117000,0 days 01:37:48.653000,0 days 01:38:32.498000,0 days 01:38:51.615000,279.0,301.0,256.0,293.0,False,HARD,6.0,True,McLaren,0 days 01:37:12.993000,2023-09-24 05:38:14.402,1,3.0,False,,False,True,Japan,2023
0 days 01:40:30.273000,PIA,81,0 days 00:01:38.706000,20.0,2.0,,,0 days 00:00:35.633000,0 days 00:00:43.860000,0 days 00:00:19.213000,0 days 01:39:27.248000,0 days 01:40:11.108000,0 days 01:40:30.321000,278.0,302.0,255.0,292.0,False,HARD,7.0,True,McLaren,0 days 01:38:51.567000,2023-09-24 05:39:52.976,1,3.0,False,,False,True,Japan,2023
0 days 01:42:08.536000,PIA,81,0 days 00:01:38.263000,21.0,2.0,,,0 days 00:00:35.629000,0 days 00:00:43.555000,0 days 00:00:19.079000,0 days 01:41:05.950000,0 days 01:41:49.505000,0 days 01:42:08.584000,279.0,302.0,255.0,290.0,True,HARD,8.0,True,McLaren,0 days 01:40:30.273000,2023-09-24 05:41:31.682,1,3.0,False,,False,True,Japan,2023
0 days 01:43:46.801000,PIA,81,0 days 00:01:38.265000,22.0,2.0,,,0 days 00:00:35.601000,0 days 00:00:43.573000,0 days 00:00:19.091000,0 days 01:42:44.185000,0 days 01:43:27.758000,0 days 01:43:46.849000,,303.0,254.0,291.0,False,HARD,9.0,True,McLaren,0 days 01:42:08.536000,2023-09-24 05:43:09.945,1,3.0,False,,False,True,Japan,2023
0 days 01:45:25.533000,PIA,81,0 days 00:01:38.732000,23.0,2.0,,,0 days 00:00:35.647000,0 days 00:00:43.860000,0 days 00:00:19.225000,0 days 01:44:22.496000,0 days 01:45:06.356000,0 days 01:45:25.581000,281.0,304.0,260.0,296.0,False,HARD,10.0,True,McLaren,0 days 01:43:46.801000,2023-09-24 05:44:48.210,1,3.0,False,,False,True,Japan,2023
0 days 01:47:04.645000,PIA,81,0 days 00:01:39.112000,24.0,2.0,,,0 days 00:00:35.626000,0 days 00:00:44.119000,0 days 00:00:19.367000,0 days 01:46:01.207000,0 days 01:46:45.326000,0 days 01:47:04.693000,,306.0,259.0,306.0,False,HARD,11.0,True,McLaren,0 days 01:45:25.533000,2023-09-24 05:46:26.942,1,2.0,False,,False,True,Japan,2023
0 days 01:48:43.186000,PIA,81,0 days 00:01:38.541000,25.0,2.0,,,0 days 00:00:35.194000,0 days 00:00:43.937000,0 days 00:00:19.410000,0 days 01:47:39.887000,0 days 01:48:23.824000,0 days 01:48:43.234000,278.0,300.0,257.0,291.0,False,HARD,12.0,True,McLaren,0 days 01:47:04.645000,2023-09-24 05:48:06.054,1,2.0,False,,False,True,Japan,2023
0 days 01:50:22.121000,PIA,81,0 days 00:01:38.935000,26.0,2.0,,,0 days 00:00:35.720000,0 days 00:00:43.839000,0 days 00:00:19.376000,0 days 01:49:18.954000,0 days 01:50:02.793000,0 days 01:50:22.169000,280.0,300.0,254.0,295.0,False,HARD,13.0,True,McLaren,0 days 01:48:43.186000,2023-09-24 05:49:44.595,1,2.0,False,,False,True,Japan,2023
0 days 01:52:01.900000,PIA,81,0 days 00:01:39.779000,27.0,2.0,,,0 days 00:00:36.613000,0 days 00:00:43.983000,0 days 00:00:19.183000,0 days 01:50:58.782000,0 days 01:51:42.765000,0 days 01:52:01.948000,,302.0,255.0,295.0,False,HARD,14.0,True,McLaren,0 days 01:50:22.121000,2023-09-24 05:51:23.530,1,3.0,False,,False,True,Japan,2023
0 days 01:53:40.597000,PIA,81,0 days 00:01:38.697000,28.0,2.0,,,0 days 00:00:35.837000,0 days 00:00:43.696000,0 days 00:00:19.164000,0 days 01:52:37.785000,0 days 01:53:21.481000,0 days 01:53:40.645000,,302.0,256.0,293.0,False,HARD,15.0,True,McLaren,0 days 01:52:01.900000,2023-09-24 05:53:03.309,1,3.0,False,,False,True,Japan,2023
0 days 01:55:19.295000,PIA,81,0 days 00:01:38.698000,29.0,2.0,,,0 days 00:00:35.654000,0 days 00:00:43.867000,0 days 00:00:19.177000,0 days 01:54:16.299000,0 days 01:55:00.166000,0 days 01:55:19.343000,279.0,302.0,256.0,293.0,False,HARD,16.0,True,McLaren,0 days 01:53:40.597000,2023-09-24 05:54:42.006,1,3.0,False,,False,True,Japan,2023
0 days 01:56:57.852000,PIA,81,0 days 00:01:38.557000,30.0,2.0,,,0 days 00:00:35.665000,0 days 00:00:43.718000,0 days 00:00:19.174000,0 days 01:55:55.008000,0 days 01:56:38.726000,0 days 01:56:57.900000,,301.0,257.0,290.0,False,HARD,17.0,True,McLaren,0 days 01:55:19.295000,2023-09-24 05:56:20.704,1,3.0,False,,False,True,Japan,2023
0 days 01:58:36.473000,PIA,81,0 days 00:01:38.621000,31.0,2.0,,,0 days 00:00:35.788000,0 days 00:00:43.896000,0 days 00:00:18.937000,0 days 01:57:33.688000,0 days 01:58:17.584000,0 days 01:58:36.521000,280.0,301.0,255.0,302.0,False,HARD,18.0,True,McLaren,0 days 01:56:57.852000,2023-09-24 05:57:59.261,1,3.0,True,TRACK LIMITS AT TURN 14 LAP 31 ,False,True,Japan,2023
0 days 02:00:14.931000,PIA,81,0 days 00:01:38.458000,32.0,2.0,,,0 days 00:00:35.703000,0 days 00:00:43.785000,0 days 00:00:18.970000,0 days 01:59:12.224000,0 days 01:59:56.009000,0 days 02:00:14.979000,,300.0,256.0,301.0,False,HARD,19.0,True,McLaren,0 days 01:58:36.473000,2023-09-24 05:59:37.882,1,3.0,False,,False,True,Japan,2023
0 days 02:01:53.437000,PIA,81,0 days 00:01:38.506000,33.0,2.0,,,0 days 00:00:35.778000,0 days 00:00:43.796000,0 days 00:00:18.932000,0 days 02:00:50.757000,0 days 02:01:34.553000,0 days 02:01:53.485000,279.0,301.0,256.0,302.0,False,HARD,20.0,True,McLaren,0 days 02:00:14.931000,2023-09-24 06:01:16.340,1,3.0,False,,False,True,Japan,2023
0 days 02:03:31.554000,PIA,81,0 days 00:01:38.117000,34.0,2.0,,,0 days 00:00:35.468000,0 days 00:00:43.660000,0 days 00:00:18.989000,0 days 02:02:28.953000,0 days 02:03:12.613000,0 days 02:03:31.602000,281.0,302.0,257.0,301.0,True,HARD,21.0,True,McLaren,0 days 02:01:53.437000,2023-09-24 06:02:54.846,1,3.0,False,,False,True,Japan,2023
0 days 02:05:12.129000,PIA,81,0 days 00:01:40.575000,35.0,2.0,,0 days 02:05:10.888000,0 days 00:00:35.553000,0 days 00:00:43.655000,0 days 00:00:21.367000,0 days 02:04:07.155000,0 days 02:04:50.810000,0 days 02:05:12.177000,280.0,303.0,,300.0,False,HARD,22.0,True,McLaren,0 days 02:03:31.554000,2023-09-24 06:04:32.963,1,3.0,False,,False,False,Japan,2023
0 days 02:07:09.225000,PIA,81,0 days 00:01:57.096000,36.0,3.0,0 days 02:05:33.981000,,0 days 00:00:55.046000,0 days 00:00:43.113000,0 days 00:00:18.937000,0 days 02:06:07.223000,0 days 02:06:50.336000,0 days 02:07:09.273000,280.0,300.0,258.0,289.0,False,HARD,1.0,True,McLaren,0 days 02:05:12.129000,2023-09-24 06:06:13.538,1,5.0,False,,False,False,Japan,2023
0 days 02:08:45.857000,PIA,81,0 days 00:01:36.632000,37.0,3.0,,,0 days 00:00:34.766000,0 days 00:00:43.079000,0 days 00:00:18.787000,0 days 02:07:44.039000,0 days 02:08:27.118000,0 days 02:08:45.905000,282.0,301.0,257.0,292.0,True,HARD,2.0,True,McLaren,0 days 02:07:09.225000,2023-09-24 06:08:10.634,1,5.0,False,,False,True,Japan,2023
0 days 02:10:22.185000,PIA,81,0 days 00:01:36.328000,38.0,3.0,,,0 days 00:00:34.707000,0 days 00:00:42.967000,0 days 00:00:18.654000,0 days 02:09:20.612000,0 days 02:10:03.579000,0 days 02:10:22.233000,279.0,303.0,257.0,301.0,True,HARD,3.0,True,McLaren,0 days 02:08:45.857000,2023-09-24 06:09:47.266,1,5.0,False,,False,True,Japan,2023
0 days 02:11:58.782000,PIA,81,0 days 00:01:36.597000,39.0,3.0,,,0 days 00:00:34.859000,0 days 00:00:43.070000,0 days 00:00:18.668000,0 days 02:10:57.092000,0 days 02:11:40.162000,0 days 02:11:58.830000,282.0,305.0,257.0,304.0,False,HARD,4.0,True,McLaren,0 days 02:10:22.185000,2023-09-24 06:11:23.594,1,4.0,False,,False,True,Japan,2023
0 days 02:13:35.523000,PIA,81,0 days 00:01:36.741000,40.0,3.0,,,0 days 00:00:34.846000,0 days 00:00:42.960000,0 days 00:00:18.935000,0 days 02:12:33.676000,0 days 02:13:16.636000,0 days 02:13:35.571000,281.0,307.0,266.0,297.0,False,HARD,5.0,True,McLaren,0 days 02:11:58.782000,2023-09-24 06:13:00.191,1,4.0,False,,False,True,Japan,2023
0 days 02:15:13.405000,PIA,81,0 days 00:01:37.882000,41.0,3.0,,,0 days 00:00:35.302000,0 days 00:00:43.421000,0 days 00:00:19.159000,0 days 02:14:10.873000,0 days 02:14:54.294000,0 days 02:15:13.453000,280.0,309.0,264.0,312.0,False,HARD,6.0,True,McLaren,0 days 02:13:35.523000,2023-09-24 06:14:36.932,1,4.0,False,,False,True,Japan,2023
0 days 02:16:50.253000,PIA,81,0 days 00:01:36.848000,42.0,3.0,,,0 days 00:00:34.477000,0 days 00:00:43.508000,0 days 00:00:18.863000,0 days 02:15:47.930000,0 days 02:16:31.438000,0 days 02:16:50.301000,277.0,300.0,257.0,300.0,False,HARD,7.0,True,McLaren,0 days 02:15:13.405000,2023-09-24 06:16:14.814,1,3.0,False,,False,True,Japan,2023
0 days 02:18:27.504000,PIA,81,0 days 00:01:37.251000,43.0,3.0,,,0 days 00:00:35.065000,0 days 00:00:43.330000,0 days 00:00:18.856000,0 days 02:17:25.366000,0 days 02:18:08.696000,0 days 02:18:27.552000,279.0,301.0,257.0,300.0,False,HARD,8.0,True,McLaren,0 days 02:16:50.253000,2023-09-24 06:17:51.662,1,3.0,False,,False,True,Japan,2023
0 days 02:20:05.347000,PIA,81,0 days 00:01:37.843000,44.0,3.0,,,0 days 00:00:35.104000,0 days 00:00:43.984000,0 days 00:00:18.755000,0 days 02:19:02.656000,0 days 02:19:46.640000,0 days 02:20:05.395000,281.0,302.0,257.0,299.0,False,HARD,9.0,True,McLaren,0 days 02:18:27.504000,2023-09-24 06:19:28.913,1,3.0,True,TRACK LIMITS AT TURN 9 LAP 44 ,False,True,Japan,2023
0 days 02:21:42.643000,PIA,81,0 days 00:01:37.296000,45.0,3.0,,,0 days 00:00:35.055000,0 days 00:00:43.388000,0 days 00:00:18.853000,0 days 02:20:40.450000,0 days 02:21:23.838000,0 days 02:21:42.691000,280.0,300.0,257.0,300.0,False,HARD,10.0,True,McLaren,0 days 02:20:05.347000,2023-09-24 06:21:06.756,1,3.0,False,,False,True,Japan,2023
0 days 02:23:19.102000,PIA,81,0 days 00:01:36.459000,46.0,3.0,,,0 days 00:00:34.718000,0 days 00:00:43.049000,0 days 00:00:18.692000,0 days 02:22:17.409000,0 days 02:23:00.458000,0 days 02:23:19.150000,283.0,300.0,257.0,300.0,False,HARD,11.0,True,McLaren,0 days 02:21:42.643000,2023-09-24 06:22:44.052,1,3.0,False,,False,True,Japan,2023
0 days 02:24:55.806000,PIA,81,0 days 00:01:36.704000,47.0,3.0,,,0 days 00:00:34.830000,0 days 00:00:43.224000,0 days 00:00:18.650000,0 days 02:23:53.980000,0 days 02:24:37.204000,0 days 02:24:55.854000,282.0,300.0,257.0,300.0,False,HARD,12.0,True,McLaren,0 days 02:23:19.102000,2023-09-24 06:24:20.511,1,3.0,False,,False,True,Japan,2023
0 days 02:26:32.686000,PIA,81,0 days 00:01:36.880000,48.0,3.0,,,0 days 00:00:34.854000,0 days 00:00:43.311000,0 days 00:00:18.715000,0 days 02:25:30.708000,0 days 02:26:14.019000,0 days 02:26:32.734000,283.0,300.0,257.0,300.0,False,HARD,13.0,True,McLaren,0 days 02:24:55.806000,2023-09-24 06:25:57.215,1,3.0,False,,False,True,Japan,2023
0 days 02:28:09.803000,PIA,81,0 days 00:01:37.117000,49.0,3.0,,,0 days 00:00:34.986000,0 days 00:00:43.319000,0 days 00:00:18.812000,0 days 02:27:07.720000,0 days 02:27:51.039000,0 days 02:28:09.851000,282.0,301.0,257.0,299.0,False,HARD,14.0,True,McLaren,0 days 02:26:32.686000,2023-09-24 06:27:34.095,1,3.0,False,,False,True,Japan,2023
0 days 02:29:46.934000,PIA,81,0 days 00:01:37.131000,50.0,3.0,,,0 days 00:00:34.940000,0 days 00:00:43.403000,0 days 00:00:18.788000,0 days 02:28:44.791000,0 days 02:29:28.194000,0 days 02:29:46.982000,,302.0,258.0,301.0,False,HARD,15.0,True,McLaren,0 days 02:28:09.803000,2023-09-24 06:29:11.212,1,3.0,False,,False,True,Japan,2023
0 days 02:31:24.165000,PIA,81,0 days 00:01:37.231000,51.0,3.0,,,0 days 00:00:35.131000,0 days 00:00:43.352000,0 days 00:00:18.748000,0 days 02:30:22.113000,0 days 02:31:05.465000,0 days 02:31:24.213000,,302.0,258.0,301.0,False,HARD,16.0,True,McLaren,0 days 02:29:46.934000,2023-09-24 06:30:48.343,1,3.0,False,,False,True,Japan,2023
0 days 02:33:01.960000,PIA,81,0 days 00:01:37.795000,52.0,3.0,,,0 days 00:00:35.255000,0 days 00:00:43.688000,0 days 00:00:18.852000,0 days 02:31:59.468000,0 days 02:32:43.156000,0 days 02:33:02.008000,280.0,302.0,258.0,300.0,False,HARD,17.0,True,McLaren,0 days 02:31:24.165000,2023-09-24 06:32:25.574,1,3.0,False,,False,True,Japan,2023
0 days 02:34:38.977000,PIA,81,0 days 00:01:37.017000,53.0,3.0,,,0 days 00:00:34.841000,0 days 00:00:43.290000,0 days 00:00:18.886000,0 days 02:33:36.849000,0 days 02:34:20.139000,0 days 02:34:39.025000,281.0,300.0,257.0,301.0,False,HARD,18.0,True,McLaren,0 days 02:33:01.960000,2023-09-24 06:34:03.369,1,3.0,False,,False,True,Japan,2023
0 days 01:05:07.484000,NOR,4,,1.0,1.0,,,,0 days 00:00:51.197000,0 days 00:00:35.256000,,0 days 01:04:32.202000,0 days 01:05:07.545000,272.0,96.0,140.0,163.0,False,MEDIUM,1.0,True,McLaren,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,2.0,False,,False,False,Japan,2023
0 days 01:07:50.912000,NOR,4,,2.0,1.0,,,0 days 00:01:04.471000,0 days 00:01:08.019000,0 days 00:00:30.933000,0 days 01:06:12.013000,0 days 01:07:20.012000,0 days 01:07:50.886000,128.0,159.0,139.0,187.0,False,MEDIUM,2.0,True,McLaren,0 days 01:05:07.484000,2023-09-24 05:06:08.893,4,2.0,False,,False,False,Japan,2023
0 days 01:10:35.932000,NOR,4,,3.0,1.0,,,0 days 00:01:07.602000,0 days 00:01:08.917000,0 days 00:00:28.510000,0 days 01:08:58.479000,0 days 01:10:07.477000,0 days 01:10:36.008000,138.0,182.0,176.0,185.0,False,MEDIUM,3.0,True,McLaren,0 days 01:07:50.912000,2023-09-24 05:08:52.321,4,2.0,False,,False,False,Japan,2023
