Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race,Year
0 days 01:50:12.084000,RIC,3,0 days 00:01:21.976000,10.0,2.0,,,0 days 00:00:21.740000,0 days 00:00:38.360000,0 days 00:00:21.876000,0 days 01:49:11.829000,0 days 01:49:50.189000,0 days 01:50:12.065000,182.0,163.0,262.0,271.0,False,HARD,10.0,False,RB,0 days 01:48:50.108000,2024-05-26 13:56:55.497,1,13.0,False,,False,True,Monaco,2024
0 days 01:51:33.614000,RIC,3,0 days 00:01:21.530000,11.0,2.0,,,0 days 00:00:21.700000,0 days 00:00:37.977000,0 days 00:00:21.853000,0 days 01:50:33.765000,0 days 01:51:11.742000,0 days 01:51:33.595000,184.0,164.0,262.0,274.0,False,HARD,11.0,False,RB,0 days 01:50:12.084000,2024-05-26 13:58:17.473,1,13.0,False,,False,True,Monaco,2024
0 days 01:52:54.891000,RIC,3,0 days 00:01:21.277000,12.0,2.0,,,0 days 00:00:21.519000,0 days 00:00:37.996000,0 days 00:00:21.762000,0 days 01:51:55.114000,0 days 01:52:33.110000,0 days 01:52:54.872000,187.0,164.0,262.0,270.0,True,HARD,12.0,False,RB,0 days 01:51:33.614000,2024-05-26 13:59:39.003,1,13.0,False,,False,True,Monaco,2024
0 days 01:54:16.307000,RIC,3,0 days 00:01:21.416000,13.0,2.0,,,0 days 00:00:21.450000,0 days 00:00:38.193000,0 days 00:00:21.773000,0 days 01:53:16.322000,0 days 01:53:54.515000,0 days 01:54:16.288000,183.0,167.0,262.0,266.0,False,HARD,13.0,False,RB,0 days 01:52:54.891000,2024-05-26 14:01:00.280,1,13.0,False,,False,True,Monaco,2024
0 days 01:55:37.698000,RIC,3,0 days 00:01:21.391000,14.0,2.0,,,0 days 00:00:21.668000,0 days 00:00:37.995000,0 days 00:00:21.728000,0 days 01:54:37.956000,0 days 01:55:15.951000,0 days 01:55:37.679000,187.0,170.0,262.0,265.0,False,HARD,14.0,False,RB,0 days 01:54:16.307000,2024-05-26 14:02:21.696,1,13.0,False,,False,True,Monaco,2024
0 days 01:56:58.875000,RIC,3,0 days 00:01:21.177000,15.0,2.0,,,0 days 00:00:21.389000,0 days 00:00:38.171000,0 days 00:00:21.617000,0 days 01:55:59.068000,0 days 01:56:37.239000,0 days 01:56:58.856000,191.0,171.0,259.0,274.0,True,HARD,15.0,False,RB,0 days 01:55:37.698000,2024-05-26 14:03:43.087,1,13.0,False,,False,True,Monaco,2024
0 days 01:58:20,RIC,3,0 days 00:01:21.125000,16.0,2.0,,,0 days 00:00:21.332000,0 days 00:00:38.130000,0 days 00:00:21.663000,0 days 01:57:20.188000,0 days 01:57:58.318000,0 days 01:58:19.981000,194.0,171.0,262.0,279.0,True,HARD,16.0,False,RB,0 days 01:56:58.875000,2024-05-26 14:05:04.264,1,13.0,False,,False,True,Monaco,2024
0 days 01:59:40.862000,RIC,3,0 days 00:01:20.862000,17.0,2.0,,,0 days 00:00:21.334000,0 days 00:00:37.899000,0 days 00:00:21.629000,0 days 01:58:41.315000,0 days 01:59:19.214000,0 days 01:59:40.843000,190.0,169.0,261.0,280.0,True,HARD,17.0,False,RB,0 days 01:58:20,2024-05-26 14:06:25.389,1,13.0,False,,False,True,Monaco,2024
0 days 02:01:01.970000,RIC,3,0 days 00:01:21.108000,18.0,2.0,,,0 days 00:00:21.486000,0 days 00:00:38.035000,0 days 00:00:21.587000,0 days 02:00:02.329000,0 days 02:00:40.364000,0 days 02:01:01.951000,198.0,173.0,261.0,274.0,False,HARD,18.0,False,RB,0 days 01:59:40.862000,2024-05-26 14:07:46.251,1,13.0,False,,False,True,Monaco,2024
0 days 02:02:23.280000,RIC,3,0 days 00:01:21.310000,19.0,2.0,,,0 days 00:00:21.437000,0 days 00:00:38.184000,0 days 00:00:21.689000,0 days 02:01:23.388000,0 days 02:02:01.572000,0 days 02:02:23.261000,191.0,175.0,255.0,282.0,False,HARD,19.0,False,RB,0 days 02:01:01.970000,2024-05-26 14:09:07.359,1,13.0,False,,False,True,Monaco,2024
0 days 02:03:44.222000,RIC,3,0 days 00:01:20.942000,20.0,2.0,,,0 days 00:00:21.160000,0 days 00:00:38.339000,0 days 00:00:21.443000,0 days 02:02:44.421000,0 days 02:03:22.760000,0 days 02:03:44.203000,194.0,170.0,255.0,269.0,False,HARD,20.0,False,RB,0 days 02:02:23.280000,2024-05-26 14:10:28.669,1,13.0,False,,False,True,Monaco,2024
0 days 02:05:05.039000,RIC,3,0 days 00:01:20.817000,21.0,2.0,,,0 days 00:00:21.205000,0 days 00:00:37.822000,0 days 00:00:21.790000,0 days 02:04:05.408000,0 days 02:04:43.230000,0 days 02:05:05.020000,199.0,174.0,253.0,278.0,True,HARD,21.0,False,RB,0 days 02:03:44.222000,2024-05-26 14:11:49.611,1,13.0,False,,False,True,Monaco,2024
0 days 02:06:25.888000,RIC,3,0 days 00:01:20.849000,22.0,2.0,,,0 days 00:00:21.090000,0 days 00:00:38.262000,0 days 00:00:21.497000,0 days 02:05:26.110000,0 days 02:06:04.372000,0 days 02:06:25.869000,201.0,167.0,255.0,260.0,False,HARD,22.0,False,RB,0 days 02:05:05.039000,2024-05-26 14:13:10.428,1,13.0,False,,False,True,Monaco,2024
0 days 02:07:46.550000,RIC,3,0 days 00:01:20.662000,23.0,2.0,,,0 days 00:00:21.236000,0 days 00:00:37.948000,0 days 00:00:21.478000,0 days 02:06:47.105000,0 days 02:07:25.053000,0 days 02:07:46.531000,196.0,179.0,254.0,266.0,True,HARD,23.0,False,RB,0 days 02:06:25.888000,2024-05-26 14:14:31.277,1,13.0,False,,False,True,Monaco,2024
0 days 02:09:06.898000,RIC,3,0 days 00:01:20.348000,24.0,2.0,,,0 days 00:00:20.907000,0 days 00:00:37.885000,0 days 00:00:21.556000,0 days 02:08:07.438000,0 days 02:08:45.323000,0 days 02:09:06.879000,195.0,172.0,260.0,269.0,True,HARD,24.0,False,RB,0 days 02:07:46.550000,2024-05-26 14:15:51.939,1,13.0,False,,False,True,Monaco,2024
0 days 02:10:27.927000,RIC,3,0 days 00:01:21.029000,25.0,2.0,,,0 days 00:00:21.168000,0 days 00:00:37.992000,0 days 00:00:21.869000,0 days 02:09:28.047000,0 days 02:10:06.039000,0 days 02:10:27.908000,191.0,173.0,261.0,271.0,False,HARD,25.0,False,RB,0 days 02:09:06.898000,2024-05-26 14:17:12.287,1,13.0,False,,False,True,Monaco,2024
0 days 02:11:48.618000,RIC,3,0 days 00:01:20.691000,26.0,2.0,,,0 days 00:00:21.346000,0 days 00:00:37.729000,0 days 00:00:21.616000,0 days 02:10:49.254000,0 days 02:11:26.983000,0 days 02:11:48.599000,197.0,176.0,261.0,271.0,False,HARD,26.0,False,RB,0 days 02:10:27.927000,2024-05-26 14:18:33.316,1,13.0,False,,False,True,Monaco,2024
0 days 02:13:09.983000,RIC,3,0 days 00:01:21.365000,27.0,2.0,,,0 days 00:00:21.579000,0 days 00:00:37.917000,0 days 00:00:21.869000,0 days 02:12:10.178000,0 days 02:12:48.095000,0 days 02:13:09.964000,194.0,167.0,260.0,272.0,False,HARD,27.0,False,RB,0 days 02:11:48.618000,2024-05-26 14:19:54.007,1,13.0,False,,False,True,Monaco,2024
0 days 02:14:31.549000,RIC,3,0 days 00:01:21.566000,28.0,2.0,,,0 days 00:00:21.734000,0 days 00:00:38.034000,0 days 00:00:21.798000,0 days 02:13:31.698000,0 days 02:14:09.732000,0 days 02:14:31.530000,197.0,173.0,261.0,271.0,False,HARD,28.0,False,RB,0 days 02:13:09.983000,2024-05-26 14:21:15.372,1,13.0,False,,False,True,Monaco,2024
0 days 02:15:52.814000,RIC,3,0 days 00:01:21.265000,29.0,2.0,,,0 days 00:00:21.618000,0 days 00:00:37.943000,0 days 00:00:21.704000,0 days 02:14:53.148000,0 days 02:15:31.091000,0 days 02:15:52.795000,200.0,173.0,262.0,272.0,False,HARD,29.0,False,RB,0 days 02:14:31.549000,2024-05-26 14:22:36.938,1,13.0,False,,False,True,Monaco,2024
0 days 02:17:13.714000,RIC,3,0 days 00:01:20.900000,30.0,2.0,,,0 days 00:00:21.548000,0 days 00:00:37.756000,0 days 00:00:21.596000,0 days 02:16:14.343000,0 days 02:16:52.099000,0 days 02:17:13.695000,199.0,172.0,262.0,269.0,False,HARD,30.0,False,RB,0 days 02:15:52.814000,2024-05-26 14:23:58.203,1,13.0,False,,False,True,Monaco,2024
0 days 02:18:34.417000,RIC,3,0 days 00:01:20.703000,31.0,2.0,,,0 days 00:00:21.417000,0 days 00:00:37.636000,0 days 00:00:21.650000,0 days 02:17:35.112000,0 days 02:18:12.748000,0 days 02:18:34.398000,200.0,177.0,261.0,273.0,False,HARD,31.0,False,RB,0 days 02:17:13.714000,2024-05-26 14:25:19.103,1,13.0,False,,False,True,Monaco,2024
0 days 02:19:55.357000,RIC,3,0 days 00:01:20.940000,32.0,2.0,,,0 days 00:00:21.516000,0 days 00:00:37.910000,0 days 00:00:21.514000,0 days 02:18:55.914000,0 days 02:19:33.824000,0 days 02:19:55.338000,,168.0,263.0,266.0,False,HARD,32.0,False,RB,0 days 02:18:34.417000,2024-05-26 14:26:39.806,1,13.0,False,,False,True,Monaco,2024
0 days 02:21:15.752000,RIC,3,0 days 00:01:20.395000,33.0,2.0,,,0 days 00:00:21.207000,0 days 00:00:37.445000,0 days 00:00:21.743000,0 days 02:20:16.545000,0 days 02:20:53.990000,0 days 02:21:15.733000,199.0,171.0,262.0,277.0,False,HARD,33.0,False,RB,0 days 02:19:55.357000,2024-05-26 14:28:00.746,1,13.0,False,,False,True,Monaco,2024
0 days 02:22:36.592000,RIC,3,0 days 00:01:20.840000,34.0,2.0,,,0 days 00:00:21.215000,0 days 00:00:37.682000,0 days 00:00:21.943000,0 days 02:21:36.948000,0 days 02:22:14.630000,0 days 02:22:36.573000,184.0,183.0,261.0,277.0,False,HARD,34.0,False,RB,0 days 02:21:15.752000,2024-05-26 14:29:21.141,1,13.0,False,,False,True,Monaco,2024
0 days 02:23:57.132000,RIC,3,0 days 00:01:20.540000,35.0,2.0,,,0 days 00:00:21.105000,0 days 00:00:37.755000,0 days 00:00:21.680000,0 days 02:22:57.678000,0 days 02:23:35.433000,0 days 02:23:57.113000,205.0,172.0,262.0,276.0,False,HARD,35.0,False,RB,0 days 02:22:36.592000,2024-05-26 14:30:41.981,1,13.0,False,,False,True,Monaco,2024
0 days 02:25:18.258000,RIC,3,0 days 00:01:21.126000,36.0,2.0,,,0 days 00:00:21.513000,0 days 00:00:38.035000,0 days 00:00:21.578000,0 days 02:24:18.626000,0 days 02:24:56.661000,0 days 02:25:18.239000,196.0,169.0,262.0,272.0,False,HARD,36.0,False,RB,0 days 02:23:57.132000,2024-05-26 14:32:02.521,1,13.0,False,,False,True,Monaco,2024
0 days 02:26:39.616000,RIC,3,0 days 00:01:21.358000,37.0,2.0,,,0 days 00:00:21.582000,0 days 00:00:38.074000,0 days 00:00:21.702000,0 days 02:25:39.821000,0 days 02:26:17.895000,0 days 02:26:39.597000,198.0,171.0,264.0,272.0,False,HARD,37.0,False,RB,0 days 02:25:18.258000,2024-05-26 14:33:23.647,1,13.0,False,,False,True,Monaco,2024
0 days 02:28:00.715000,RIC,3,0 days 00:01:21.099000,38.0,2.0,,,0 days 00:00:21.613000,0 days 00:00:37.830000,0 days 00:00:21.656000,0 days 02:27:01.210000,0 days 02:27:39.040000,0 days 02:28:00.696000,199.0,175.0,264.0,271.0,False,HARD,38.0,False,RB,0 days 02:26:39.616000,2024-05-26 14:34:45.005,1,13.0,False,,False,True,Monaco,2024
0 days 02:29:21.970000,RIC,3,0 days 00:01:21.255000,39.0,2.0,,,0 days 00:00:21.466000,0 days 00:00:38.163000,0 days 00:00:21.626000,0 days 02:28:22.162000,0 days 02:29:00.325000,0 days 02:29:21.951000,197.0,175.0,264.0,270.0,False,HARD,39.0,False,RB,0 days 02:28:00.715000,2024-05-26 14:36:06.104,1,13.0,False,,False,True,Monaco,2024
0 days 02:30:42.840000,RIC,3,0 days 00:01:20.870000,40.0,2.0,,,0 days 00:00:21.292000,0 days 00:00:38.038000,0 days 00:00:21.540000,0 days 02:29:43.243000,0 days 02:30:21.281000,0 days 02:30:42.821000,199.0,183.0,263.0,268.0,False,HARD,40.0,False,RB,0 days 02:29:21.970000,2024-05-26 14:37:27.359,1,13.0,False,,False,True,Monaco,2024
0 days 02:32:08.058000,RIC,3,0 days 00:01:25.218000,41.0,2.0,,,0 days 00:00:22.294000,0 days 00:00:38.546000,0 days 00:00:24.378000,0 days 02:31:05.115000,0 days 02:31:43.661000,0 days 02:32:08.039000,161.0,154.0,262.0,268.0,False,HARD,41.0,False,RB,0 days 02:30:42.840000,2024-05-26 14:38:48.229,1,13.0,False,,False,True,Monaco,2024
0 days 02:33:29.585000,RIC,3,0 days 00:01:21.527000,42.0,2.0,,,0 days 00:00:21.932000,0 days 00:00:38.194000,0 days 00:00:21.401000,0 days 02:32:29.971000,0 days 02:33:08.165000,0 days 02:33:29.566000,175.0,181.0,264.0,273.0,False,HARD,42.0,False,RB,0 days 02:32:08.058000,2024-05-26 14:40:13.447,1,13.0,False,,False,True,Monaco,2024
0 days 02:34:50.638000,RIC,3,0 days 00:01:21.053000,43.0,2.0,,,0 days 00:00:21.041000,0 days 00:00:38.257000,0 days 00:00:21.755000,0 days 02:33:50.607000,0 days 02:34:28.864000,0 days 02:34:50.619000,188.0,175.0,257.0,256.0,False,HARD,43.0,False,RB,0 days 02:33:29.585000,2024-05-26 14:41:34.974,1,13.0,False,,False,True,Monaco,2024
0 days 02:36:08.641000,RIC,3,0 days 00:01:18.003000,44.0,2.0,,,0 days 00:00:20.370000,0 days 00:00:36.746000,0 days 00:00:20.887000,0 days 02:35:10.989000,0 days 02:35:47.735000,0 days 02:36:08.622000,195.0,192.0,265.0,279.0,True,HARD,44.0,False,RB,0 days 02:34:50.638000,2024-05-26 14:42:56.027,1,13.0,False,,False,True,Monaco,2024
0 days 02:37:30.402000,RIC,3,0 days 00:01:21.761000,45.0,2.0,,,0 days 00:00:21.241000,0 days 00:00:38.590000,0 days 00:00:21.930000,0 days 02:36:29.863000,0 days 02:37:08.453000,0 days 02:37:30.383000,192.0,170.0,255.0,266.0,False,HARD,45.0,False,RB,0 days 02:36:08.641000,2024-05-26 14:44:14.030,1,13.0,False,,False,True,Monaco,2024
0 days 02:38:47.574000,RIC,3,0 days 00:01:17.172000,46.0,2.0,,,0 days 00:00:20.128000,0 days 00:00:36.366000,0 days 00:00:20.678000,0 days 02:37:50.511000,0 days 02:38:26.877000,0 days 02:38:47.555000,200.0,191.0,265.0,279.0,True,HARD,46.0,False,RB,0 days 02:37:30.402000,2024-05-26 14:45:35.791,1,13.0,False,,False,True,Monaco,2024
0 days 02:40:08.645000,RIC,3,0 days 00:01:21.071000,47.0,2.0,,,0 days 00:00:21.023000,0 days 00:00:37.949000,0 days 00:00:22.099000,0 days 02:39:08.578000,0 days 02:39:46.527000,0 days 02:40:08.626000,191.0,171.0,255.0,269.0,False,HARD,47.0,False,RB,0 days 02:38:47.574000,2024-05-26 14:46:52.963,1,13.0,False,,False,True,Monaco,2024
0 days 02:41:26.927000,RIC,3,0 days 00:01:18.282000,48.0,2.0,,,0 days 00:00:20.173000,0 days 00:00:36.242000,0 days 00:00:21.867000,0 days 02:40:28.799000,0 days 02:41:05.041000,0 days 02:41:26.908000,204.0,181.0,264.0,278.0,False,HARD,48.0,False,RB,0 days 02:40:08.645000,2024-05-26 14:48:14.034,1,12.0,False,,False,True,Monaco,2024
0 days 02:42:46.764000,RIC,3,0 days 00:01:19.837000,49.0,2.0,,,0 days 00:00:21.326000,0 days 00:00:37.163000,0 days 00:00:21.348000,0 days 02:41:48.234000,0 days 02:42:25.397000,0 days 02:42:46.745000,197.0,183.0,265.0,280.0,False,HARD,49.0,False,RB,0 days 02:41:26.927000,2024-05-26 14:49:32.316,1,12.0,False,,False,True,Monaco,2024
0 days 02:44:06.560000,RIC,3,0 days 00:01:19.796000,50.0,2.0,,,0 days 00:00:21.024000,0 days 00:00:37.197000,0 days 00:00:21.575000,0 days 02:43:07.769000,0 days 02:43:44.966000,0 days 02:44:06.541000,196.0,183.0,262.0,280.0,False,HARD,50.0,False,RB,0 days 02:42:46.764000,2024-05-26 14:50:52.153,1,12.0,False,,False,True,Monaco,2024
0 days 02:45:29.243000,RIC,3,0 days 00:01:22.683000,51.0,2.0,,,0 days 00:00:20.960000,0 days 00:00:38.146000,0 days 00:00:23.577000,0 days 02:44:27.501000,0 days 02:45:05.647000,0 days 02:45:29.224000,189.0,168.0,262.0,259.0,False,HARD,51.0,False,RB,0 days 02:44:06.560000,2024-05-26 14:52:11.949,12,12.0,False,,False,True,Monaco,2024
0 days 02:46:49.939000,RIC,3,0 days 00:01:20.696000,52.0,2.0,,,0 days 00:00:20.643000,0 days 00:00:38.536000,0 days 00:00:21.517000,0 days 02:45:49.867000,0 days 02:46:28.403000,0 days 02:46:49.920000,,170.0,270.0,280.0,False,HARD,52.0,False,RB,0 days 02:45:29.243000,2024-05-26 14:53:34.632,21,12.0,False,,False,True,Monaco,2024
0 days 02:48:10.018000,RIC,3,0 days 00:01:20.079000,53.0,2.0,,,0 days 00:00:21.237000,0 days 00:00:37.601000,0 days 00:00:21.241000,0 days 02:47:11.157000,0 days 02:47:48.758000,0 days 02:48:09.999000,187.0,177.0,267.0,280.0,False,HARD,53.0,False,RB,0 days 02:46:49.939000,2024-05-26 14:54:55.328,1,12.0,False,,False,True,Monaco,2024
0 days 02:49:29.194000,RIC,3,0 days 00:01:19.176000,54.0,2.0,,,0 days 00:00:20.964000,0 days 00:00:37.136000,0 days 00:00:21.076000,0 days 02:48:30.963000,0 days 02:49:08.099000,0 days 02:49:29.175000,203.0,183.0,267.0,280.0,False,HARD,54.0,False,RB,0 days 02:48:10.018000,2024-05-26 14:56:15.407,1,12.0,False,,False,True,Monaco,2024
0 days 02:50:48.651000,RIC,3,0 days 00:01:19.457000,55.0,2.0,,,0 days 00:00:21.059000,0 days 00:00:37.324000,0 days 00:00:21.074000,0 days 02:49:50.234000,0 days 02:50:27.558000,0 days 02:50:48.632000,201.0,185.0,266.0,278.0,False,HARD,55.0,False,RB,0 days 02:49:29.194000,2024-05-26 14:57:34.583,1,12.0,False,,False,True,Monaco,2024
0 days 02:52:10.658000,RIC,3,0 days 00:01:22.007000,56.0,2.0,,,0 days 00:00:21.726000,0 days 00:00:37.908000,0 days 00:00:22.373000,0 days 02:51:10.358000,0 days 02:51:48.266000,0 days 02:52:10.639000,154.0,173.0,226.0,271.0,False,HARD,56.0,False,RB,0 days 02:50:48.651000,2024-05-26 14:58:54.040,1,12.0,False,,False,True,Monaco,2024
0 days 02:53:30.330000,RIC,3,0 days 00:01:19.672000,57.0,2.0,,,0 days 00:00:21.529000,0 days 00:00:37.023000,0 days 00:00:21.120000,0 days 02:52:32.168000,0 days 02:53:09.191000,0 days 02:53:30.311000,200.0,182.0,263.0,278.0,False,HARD,57.0,False,RB,0 days 02:52:10.658000,2024-05-26 15:00:16.047,1,12.0,False,,False,True,Monaco,2024
0 days 02:54:49.449000,RIC,3,0 days 00:01:19.119000,58.0,2.0,,,0 days 00:00:20.707000,0 days 00:00:37.181000,0 days 00:00:21.231000,0 days 02:53:51.018000,0 days 02:54:28.199000,0 days 02:54:49.430000,,188.0,264.0,280.0,False,HARD,58.0,False,RB,0 days 02:53:30.330000,2024-05-26 15:01:35.719,1,12.0,False,,False,True,Monaco,2024
0 days 02:56:08.385000,RIC,3,0 days 00:01:18.936000,59.0,2.0,,,0 days 00:00:20.851000,0 days 00:00:37.117000,0 days 00:00:20.968000,0 days 02:55:10.281000,0 days 02:55:47.398000,0 days 02:56:08.366000,197.0,190.0,268.0,279.0,False,HARD,59.0,False,RB,0 days 02:54:49.449000,2024-05-26 15:02:54.838,1,12.0,False,,False,True,Monaco,2024
0 days 02:57:27.615000,RIC,3,0 days 00:01:19.230000,60.0,2.0,,,0 days 00:00:21.090000,0 days 00:00:37.077000,0 days 00:00:21.063000,0 days 02:56:29.456000,0 days 02:57:06.533000,0 days 02:57:27.596000,204.0,184.0,265.0,279.0,False,HARD,60.0,False,RB,0 days 02:56:08.385000,2024-05-26 15:04:13.774,1,12.0,False,,False,True,Monaco,2024
0 days 02:58:46.386000,RIC,3,0 days 00:01:18.771000,61.0,2.0,,,0 days 00:00:20.756000,0 days 00:00:37.022000,0 days 00:00:20.993000,0 days 02:57:48.352000,0 days 02:58:25.374000,0 days 02:58:46.367000,203.0,187.0,265.0,280.0,False,HARD,61.0,False,RB,0 days 02:57:27.615000,2024-05-26 15:05:33.004,1,12.0,False,,False,True,Monaco,2024
0 days 03:00:05.363000,RIC,3,0 days 00:01:18.977000,62.0,2.0,,,0 days 00:00:20.906000,0 days 00:00:37.002000,0 days 00:00:21.069000,0 days 02:59:07.273000,0 days 02:59:44.275000,0 days 03:00:05.344000,204.0,181.0,264.0,280.0,False,HARD,62.0,False,RB,0 days 02:58:46.386000,2024-05-26 15:06:51.775,1,12.0,False,,False,True,Monaco,2024
0 days 03:01:24.168000,RIC,3,0 days 00:01:18.805000,63.0,2.0,,,0 days 00:00:20.639000,0 days 00:00:36.954000,0 days 00:00:21.212000,0 days 03:00:25.983000,0 days 03:01:02.937000,0 days 03:01:24.149000,,182.0,264.0,279.0,False,HARD,63.0,False,RB,0 days 03:00:05.363000,2024-05-26 15:08:10.752,1,12.0,False,,False,True,Monaco,2024
0 days 03:02:42.805000,RIC,3,0 days 00:01:18.637000,64.0,2.0,,,0 days 00:00:20.598000,0 days 00:00:37.056000,0 days 00:00:20.983000,0 days 03:01:44.747000,0 days 03:02:21.803000,0 days 03:02:42.786000,206.0,183.0,265.0,273.0,False,HARD,64.0,False,RB,0 days 03:01:24.168000,2024-05-26 15:09:29.557,1,12.0,False,,False,True,Monaco,2024
0 days 03:04:01.535000,RIC,3,0 days 00:01:18.730000,65.0,2.0,,,0 days 00:00:20.594000,0 days 00:00:36.983000,0 days 00:00:21.153000,0 days 03:03:03.380000,0 days 03:03:40.363000,0 days 03:04:01.516000,201.0,184.0,264.0,273.0,False,HARD,65.0,False,RB,0 days 03:02:42.805000,2024-05-26 15:10:48.194,1,12.0,False,,False,True,Monaco,2024
0 days 03:05:19.783000,RIC,3,0 days 00:01:18.248000,66.0,2.0,,,0 days 00:00:20.435000,0 days 00:00:36.938000,0 days 00:00:20.875000,0 days 03:04:21.951000,0 days 03:04:58.889000,0 days 03:05:19.764000,202.0,185.0,267.0,280.0,False,HARD,66.0,False,RB,0 days 03:04:01.535000,2024-05-26 15:12:06.924,1,12.0,False,,False,True,Monaco,2024
0 days 03:06:38.002000,RIC,3,0 days 00:01:18.219000,67.0,2.0,,,0 days 00:00:20.633000,0 days 00:00:36.902000,0 days 00:00:20.684000,0 days 03:05:40.397000,0 days 03:06:17.299000,0 days 03:06:37.983000,199.0,189.0,266.0,274.0,False,HARD,67.0,False,RB,0 days 03:05:19.783000,2024-05-26 15:13:25.172,1,12.0,False,,False,True,Monaco,2024
0 days 03:07:56.118000,RIC,3,0 days 00:01:18.116000,68.0,2.0,,,0 days 00:00:20.473000,0 days 00:00:36.811000,0 days 00:00:20.832000,0 days 03:06:58.456000,0 days 03:07:35.267000,0 days 03:07:56.099000,202.0,191.0,265.0,275.0,False,HARD,68.0,False,RB,0 days 03:06:38.002000,2024-05-26 15:14:43.391,1,12.0,False,,False,True,Monaco,2024
0 days 03:09:14.504000,RIC,3,0 days 00:01:18.386000,69.0,2.0,,,0 days 00:00:20.405000,0 days 00:00:36.982000,0 days 00:00:20.999000,0 days 03:08:16.504000,0 days 03:08:53.486000,0 days 03:09:14.485000,,189.0,267.0,279.0,False,HARD,69.0,False,RB,0 days 03:07:56.118000,2024-05-26 15:16:01.507,1,12.0,False,,False,True,Monaco,2024
0 days 03:10:33.210000,RIC,3,0 days 00:01:18.706000,70.0,2.0,,,0 days 00:00:20.715000,0 days 00:00:36.965000,0 days 00:00:21.026000,0 days 03:09:35.200000,0 days 03:10:12.165000,0 days 03:10:33.191000,201.0,190.0,264.0,279.0,False,HARD,70.0,False,RB,0 days 03:09:14.504000,2024-05-26 15:17:19.893,1,12.0,False,,False,True,Monaco,2024
0 days 03:11:51.318000,RIC,3,0 days 00:01:18.108000,71.0,2.0,,,0 days 00:00:20.438000,0 days 00:00:36.822000,0 days 00:00:20.848000,0 days 03:10:53.629000,0 days 03:11:30.451000,0 days 03:11:51.299000,203.0,191.0,266.0,279.0,False,HARD,71.0,False,RB,0 days 03:10:33.210000,2024-05-26 15:18:38.599,1,12.0,False,,False,True,Monaco,2024
0 days 03:13:09.386000,RIC,3,0 days 00:01:18.068000,72.0,2.0,,,0 days 00:00:20.507000,0 days 00:00:36.906000,0 days 00:00:20.655000,0 days 03:12:11.806000,0 days 03:12:48.712000,0 days 03:13:09.367000,204.0,188.0,266.0,273.0,False,HARD,72.0,False,RB,0 days 03:11:51.318000,2024-05-26 15:19:56.707,1,12.0,False,,False,True,Monaco,2024
0 days 03:14:27.898000,RIC,3,0 days 00:01:18.512000,73.0,2.0,,,0 days 00:00:20.501000,0 days 00:00:36.922000,0 days 00:00:21.089000,0 days 03:13:29.868000,0 days 03:14:06.790000,0 days 03:14:27.879000,200.0,186.0,266.0,276.0,False,HARD,73.0,False,RB,0 days 03:13:09.386000,2024-05-26 15:21:14.775,1,12.0,False,,False,True,Monaco,2024
0 days 03:15:48.256000,RIC,3,0 days 00:01:20.358000,74.0,2.0,,,0 days 00:00:21.820000,0 days 00:00:37.370000,0 days 00:00:21.168000,0 days 03:14:49.699000,0 days 03:15:27.069000,0 days 03:15:48.237000,143.0,180.0,266.0,280.0,False,HARD,74.0,False,RB,0 days 03:14:27.898000,2024-05-26 15:22:33.287,1,12.0,False,,False,True,Monaco,2024
0 days 03:17:06.901000,RIC,3,0 days 00:01:18.645000,75.0,2.0,,,0 days 00:00:20.617000,0 days 00:00:37.121000,0 days 00:00:20.907000,0 days 03:16:08.854000,0 days 03:16:45.975000,0 days 03:17:06.882000,199.0,186.0,267.0,282.0,False,HARD,75.0,False,RB,0 days 03:15:48.256000,2024-05-26 15:23:53.645,1,12.0,False,,False,True,Monaco,2024
0 days 03:18:25.831000,RIC,3,0 days 00:01:18.930000,76.0,2.0,,,0 days 00:00:20.560000,0 days 00:00:37.196000,0 days 00:00:21.174000,0 days 03:17:27.442000,0 days 03:18:04.638000,0 days 03:18:25.812000,202.0,182.0,265.0,281.0,False,HARD,76.0,False,RB,0 days 03:17:06.901000,2024-05-26 15:25:12.290,1,12.0,False,,False,True,Monaco,2024
